CustomerKey,AltCustomerKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,TotalChildren,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,DateFirstPurchase,CommuteDistance
26009,16009,Matthew,Martinez,9/15/1939 0:00,S,M,matthew22@adventure-works.com,170000,1,Graduate Degree,Management,0,4,6954 Garcia Ranch Road,2/2/2004 0:00,0-1 Miles
26010,16010,Nicole,Wood,2/14/1940 0:00,M,F,nicole50@adventure-works.com,120000,2,Graduate Degree,Management,1,3,9899 Geary Court,1/30/2004 0:00,5-10 Miles
26011,16011,Maria,Murphy,9/6/1940 0:00,M,F,maria8@adventure-works.com,130000,2,Bachelors,Management,1,4,3469 Relief Valley Ct.,2/29/2004 0:00,0-1 Miles
26012,16012,Grace,Cooper,8/1/1968 0:00,S,F,grace34@adventure-works.com,90000,4,Bachelors,Management,0,2,8163 S. Forest Hill,10/29/2003 0:00,1-2 Miles
26013,16013,Xavier,Williams,7/21/1968 0:00,S,M,xavier2@adventure-works.com,90000,4,Partial College,Skilled Manual,0,3,3390 Candle Drive,8/21/2003 0:00,1-2 Miles
26014,16014,Christopher,Wilson,3/8/1968 0:00,M,M,christopher7@adventure-works.com,120000,2,Bachelors,Management,1,4,9692 San Jose Dr.,2/3/2004 0:00,2-5 Miles
26015,16015,Jessica,Cooper,2/3/1979 0:00,S,F,jessica11@adventure-works.com,30000,0,Partial College,Skilled Manual,0,1,9152 Rogers Ave.,7/25/2003 0:00,1-2 Miles
26016,16016,Bradley,She,8/12/1944 0:00,M,M,bradley3@adventure-works.com,20000,4,High School,Skilled Manual,1,2,8728 Argyll Ave.,1/4/2004 0:00,5-10 Miles
26017,16017,Jeremy,Ramirez,5/12/1979 0:00,M,M,jeremy36@adventure-works.com,60000,0,Partial College,Skilled Manual,0,1,5479 Glen Court,2/1/2004 0:00,1-2 Miles
26018,16018,Emma,Henderson,5/2/1979 0:00,S,F,emma51@adventure-works.com,60000,0,Partial College,Skilled Manual,0,1,8452 Dewing Avenue,8/8/2003 0:00,1-2 Miles
26019,16019,Amber,Hernandez,2/2/1979 0:00,S,F,amber18@adventure-works.com,60000,0,Partial College,Skilled Manual,1,2,4021 Rosemarie Place,2/11/2004 0:00,5-10 Miles
26020,16020,Thomas,Diaz,8/26/1978 0:00,M,M,thomas24@adventure-works.com,40000,0,High School,Skilled Manual,1,2,9965 V. Street,11/7/2003 0:00,5-10 Miles
26021,16021,Shelby,Sanchez,10/26/1978 0:00,S,F,shelby24@adventure-works.com,40000,0,Partial High School,Clerical,0,2,9123 James Donlon Blvd,12/29/2003 0:00,1-2 Miles
26022,16022,Devin,Hernandez,7/20/1978 0:00,S,M,devin24@adventure-works.com,40000,0,Partial High School,Clerical,0,2,5144 Via Bonita,2/7/2004 0:00,1-2 Miles
26023,16023,Willie,Zhang,7/17/1947 0:00,S,M,willie1@adventure-works.com,10000,2,High School,Skilled Manual,1,2,6596 Chestnut,10/14/2003 0:00,5-10 Miles
26024,16024,Isaac,Hill,8/17/1978 0:00,M,M,isaac35@adventure-works.com,40000,0,Partial College,Skilled Manual,1,1,5457 Woodcrest Dr.,7/12/2004 0:00,5-10 Miles
26025,16025,Jorge,Sun,3/7/1945 0:00,M,M,jorge15@adventure-works.com,10000,2,Partial High School,Clerical,1,2,2631 Dalis Dr.,6/6/2003 0:00,1-2 Miles
26026,16026,Byron,Jiménez,7/10/1946 0:00,M,M,byron4@adventure-works.com,30000,2,Partial College,Clerical,0,2,3630 Second Avenue,6/8/2003 0:00,5-10 Miles
26027,16027,Anne,Vazquez,8/15/1946 0:00,M,F,anne16@adventure-works.com,30000,2,Partial College,Clerical,0,2,3971 Confir Court,6/10/2003 0:00,1-2 Miles
26028,16028,Cody,Cooper,1/28/1946 0:00,M,M,cody9@adventure-works.com,30000,2,Partial College,Clerical,0,2,6459 North Park Court,6/12/2003 0:00,5-10 Miles
26029,16029,Abby,Patel,11/8/1946 0:00,M,F,abby2@adventure-works.com,30000,2,Partial College,Clerical,0,2,4696 Silver Oaks Place,6/23/2003 0:00,1-2 Miles
26030,16030,Max,Martin,5/21/1947 0:00,M,M,max1@adventure-works.com,20000,4,High School,Skilled Manual,1,2,9278 San Francisco,5/1/2004 0:00,5-10 Miles
26031,16031,Ian,Allen,10/10/1947 0:00,M,M,ian23@adventure-works.com,30000,2,Partial College,Clerical,0,2,1550 Cordoba,6/6/2003 0:00,1-2 Miles
26032,16032,Colin,Chavez,1/15/1948 0:00,M,M,colin38@adventure-works.com,10000,2,Partial High School,Clerical,1,2,4596 West St.,8/27/2003 0:00,1-2 Miles
26033,16033,Erica,Lin,10/15/1971 0:00,M,F,erica7@adventure-works.com,10000,0,Graduate Degree,Manual,1,0,240 Rapallo Lane,7/11/2002 0:00,0-1 Miles
26034,16034,Pamela,Suri,12/11/1962 0:00,M,F,pamela3@adventure-works.com,10000,1,Graduate Degree,Manual,1,0,Platz des Landtags 22,5/28/2004 0:00,0-1 Miles
26035,16035,Sebastian,Morgan,6/18/1962 0:00,M,M,sebastian13@adventure-works.com,20000,1,Graduate Degree,Manual,1,0,7236 Tanager Circle,7/17/2004 0:00,0-1 Miles
26036,16036,Maria,Long,12/3/1961 0:00,M,F,maria32@adventure-works.com,10000,1,Bachelors,Manual,1,0,7053 Laurel Dr.,10/20/2003 0:00,0-1 Miles
26037,16037,Melissa,Kelly,5/8/1961 0:00,M,F,melissa25@adventure-works.com,10000,1,Bachelors,Manual,1,0,Heiderplatz 268,12/15/2003 0:00,0-1 Miles
26038,16038,Roy,Sai,7/9/1961 0:00,M,M,roy6@adventure-works.com,10000,1,Bachelors,Manual,1,0,8012 Dalis Dr.,2/23/2004 0:00,0-1 Miles
26039,16039,Steve,Yang,5/6/1961 0:00,M,M,steve9@adventure-works.com,10000,1,Bachelors,Manual,1,0,Am Karlshof 368,8/22/2003 0:00,0-1 Miles
26040,16040,Casey,Gill,10/7/1962 0:00,M,M,casey37@adventure-works.com,20000,1,Graduate Degree,Clerical,1,0,"172, rue Basse-du-Rocher",9/4/2003 0:00,0-1 Miles
26041,16041,Pedro,Raman,5/8/1961 0:00,S,M,pedro12@adventure-works.com,20000,1,Graduate Degree,Clerical,1,0,"66, avenue du Québec",8/2/2003 0:00,0-1 Miles
26042,16042,Ian,Hall,7/21/1936 0:00,S,M,ian22@adventure-works.com,20000,1,Graduate Degree,Clerical,1,0,"22, rue Léo Delibes",12/31/2003 0:00,0-1 Miles
26043,16043,Mathew,Romero,3/13/1958 0:00,S,M,mathew5@adventure-works.com,10000,1,Bachelors,Manual,1,0,3598 Walnut Place,11/14/2003 0:00,0-1 Miles
26044,16044,Connie,Rai,9/9/1958 0:00,M,F,connie4@adventure-works.com,10000,1,Bachelors,Manual,1,0,Reiherweg 7450,9/18/2003 0:00,0-1 Miles
26045,16045,Evelyn,Sara,7/4/1958 0:00,M,F,evelyn11@adventure-works.com,20000,1,Graduate Degree,Clerical,1,0,6316 Glaze Ct.,7/23/2002 0:00,0-1 Miles
26046,16046,Robyn,Gomez,8/20/1958 0:00,S,F,robyn0@adventure-works.com,20000,1,Graduate Degree,Clerical,1,0,4313 Atherton Circle,7/6/2002 0:00,0-1 Miles
26047,16047,Taylor,Johnson,7/9/1957 0:00,M,F,taylor48@adventure-works.com,10000,1,Partial College,Manual,1,0,Brunnenstr 64,5/31/2004 0:00,0-1 Miles
26048,16048,Kelli,Yang,5/11/1957 0:00,S,F,kelli5@adventure-works.com,10000,1,Partial College,Manual,1,0,Erlenweg 94,10/18/2003 0:00,0-1 Miles
26049,16049,Ashlee,Nara,5/12/1957 0:00,M,F,ashlee1@adventure-works.com,10000,1,Partial College,Manual,1,0,Altendorfer Straße 123,1/6/2004 0:00,0-1 Miles
26050,16050,Reginald,Moreno,3/11/1957 0:00,M,M,reginald13@adventure-works.com,10000,1,Partial College,Manual,1,0,6498 Pasa Del Rio,9/8/2003 0:00,0-1 Miles
26051,16051,Leonard,Xu,9/18/1956 0:00,M,M,leonard6@adventure-works.com,20000,1,Bachelors,Clerical,1,0,"964, rue des Grands Champs",3/16/2003 0:00,0-1 Miles
26052,16052,Danny,Gutierrez,11/6/1956 0:00,M,M,danny12@adventure-works.com,20000,1,Bachelors,Clerical,1,0,"758, avenue du Québec",3/8/2003 0:00,0-1 Miles
26053,16053,Frederick,Perez,6/18/1956 0:00,M,M,frederick18@adventure-works.com,20000,1,Bachelors,Clerical,1,0,4485 Laurel,7/29/2002 0:00,0-1 Miles
26054,16054,Hector,Ortega,6/19/1956 0:00,S,M,hector19@adventure-works.com,20000,1,Bachelors,Clerical,1,0,3601 Stinson,7/10/2002 0:00,0-1 Miles
26055,16055,Ryan,Lee,12/19/1955 0:00,M,M,ryan58@adventure-works.com,10000,2,Partial College,Manual,1,0,Heiderplatz 772,10/15/2003 0:00,1-2 Miles
26056,16056,Alison,Shan,9/21/1955 0:00,M,F,alison10@adventure-works.com,10000,2,Partial College,Manual,1,1,"66, rue du Départ",3/28/2004 0:00,0-1 Miles
26057,16057,Michele,Gomez,12/14/1955 0:00,M,F,michele36@adventure-works.com,10000,2,Partial College,Manual,1,1,Zur Lindung 787,8/16/2003 0:00,1-2 Miles
26058,16058,Margaret,Zhang,6/4/1954 0:00,M,F,margaret7@adventure-works.com,10000,2,Partial College,Manual,1,1,4616 Cordova Way,11/2/2003 0:00,0-1 Miles
26059,16059,Jésus,Carlson,10/11/1938 0:00,M,M,jésus17@adventure-works.com,20000,1,Bachelors,Clerical,1,0,Marienplatz 222,9/19/2003 0:00,0-1 Miles
26060,16060,Antonio,Griffin,10/27/1970 0:00,M,M,antonio21@adventure-works.com,50000,1,Bachelors,Skilled Manual,1,0,8550 Placer Dr.,7/26/2004 0:00,0-1 Miles
26061,16061,Miguel,Butler,7/6/1970 0:00,M,M,miguel60@adventure-works.com,50000,1,Bachelors,Skilled Manual,1,0,7696 Ready Road,2/13/2004 0:00,2-5 Miles
26062,16062,Katherine,Johnson,6/9/1970 0:00,M,F,katherine72@adventure-works.com,50000,1,Bachelors,Skilled Manual,1,1,9430 La Vista Avenue,6/19/2004 0:00,0-1 Miles
26063,16063,Francisco,Kapoor,7/16/1970 0:00,M,M,francisco2@adventure-works.com,50000,1,Bachelors,Skilled Manual,1,1,7567 Blackwood Drive,1/20/2004 0:00,0-1 Miles
26064,16064,Isabella,Griffin,3/1/1969 0:00,M,F,isabella31@adventure-works.com,50000,1,Bachelors,Skilled Manual,1,1,7086 C Wharton Way,2/29/2004 0:00,0-1 Miles
26065,16065,Makayla,Torres,7/21/1969 0:00,S,F,makayla4@adventure-works.com,50000,2,Bachelors,Skilled Manual,1,0,9595 Zion Avenue,3/13/2004 0:00,2-5 Miles
26066,16066,Alex,Ramirez,7/23/1969 0:00,M,M,alex10@adventure-works.com,50000,2,Bachelors,Skilled Manual,1,0,347 San Simeon Dr.,3/15/2004 0:00,2-5 Miles
26067,16067,Maria,Butler,4/20/1969 0:00,S,F,maria36@adventure-works.com,50000,2,Bachelors,Skilled Manual,0,0,1158 Roundtree Place,3/4/2004 0:00,0-1 Miles
26068,16068,Jerry,Shen,3/3/1969 0:00,S,M,jerry2@adventure-works.com,50000,2,Bachelors,Skilled Manual,0,0,4167 Whitehall Drive,3/21/2004 0:00,0-1 Miles
26069,16069,Brianna,Hall,9/4/1969 0:00,S,F,brianna23@adventure-works.com,50000,2,Bachelors,Skilled Manual,1,0,3069 Courthouse Dr.,3/15/2004 0:00,2-5 Miles
26070,16070,Sierra,Phillips,12/22/1969 0:00,S,F,sierra5@adventure-works.com,60000,1,Graduate Degree,Professional,1,0,9075 Ingersoll Terrace,7/8/2004 0:00,2-5 Miles
26071,16071,Taylor,Rodriguez,1/10/1971 0:00,M,F,taylor66@adventure-works.com,60000,1,Graduate Degree,Professional,1,0,5877 Providence Dr.,3/13/2004 0:00,0-1 Miles
26072,16072,Caleb,Evans,10/12/1971 0:00,M,M,caleb29@adventure-works.com,60000,1,Graduate Degree,Professional,1,0,6864 Oakleaf Ct.,4/14/2004 0:00,2-5 Miles
26073,16073,Miranda,Bryant,12/12/1971 0:00,S,F,miranda18@adventure-works.com,60000,1,Graduate Degree,Professional,1,0,790 South St,6/14/2004 0:00,2-5 Miles
26074,16074,Caleb,Roberts,11/12/1971 0:00,M,M,caleb33@adventure-works.com,60000,1,Graduate Degree,Professional,1,0,1903 Vista Place,11/17/2003 0:00,2-5 Miles
26075,16075,Alexis,Johnson,7/26/1971 0:00,S,F,alexis1@adventure-works.com,60000,1,Graduate Degree,Professional,1,0,4898 Hillview Dr.,4/28/2004 0:00,2-5 Miles
26076,16076,Catherine,Rogers,6/16/1971 0:00,M,F,catherine17@adventure-works.com,60000,1,Graduate Degree,Professional,1,0,9201 Lexington Rd.,7/18/2004 0:00,0-1 Miles
26077,16077,Stephanie,Rogers,6/1/1971 0:00,M,F,stephanie6@adventure-works.com,70000,2,Graduate Degree,Professional,1,0,648 Los Angeles,3/22/2004 0:00,0-1 Miles
26078,16078,Nicole,James,9/6/1971 0:00,M,F,nicole43@adventure-works.com,70000,3,Graduate Degree,Professional,1,0,9177 Concord Royale,3/14/2004 0:00,0-1 Miles
26079,16079,Natalie,Carter,9/7/1971 0:00,M,F,natalie53@adventure-works.com,80000,1,Graduate Degree,Professional,1,0,843 Muy Verde Cr.,3/12/2004 0:00,0-1 Miles
26080,16080,Oscar,Patterson,8/1/1968 0:00,S,M,oscar18@adventure-works.com,40000,4,High School,Skilled Manual,1,3,3691 Macalvey Drive,3/11/2004 0:00,10+ Miles
26081,16081,Arturo,Cai,3/21/1968 0:00,M,M,arturo23@adventure-works.com,70000,2,Bachelors,Skilled Manual,1,1,1349 Palm Ave.,4/28/2004 0:00,2-5 Miles
26082,16082,Autumn,Zeng,5/22/1968 0:00,S,F,autumn21@adventure-works.com,70000,2,Bachelors,Skilled Manual,0,1,3884 Beauty Street,12/29/2003 0:00,0-1 Miles
26083,16083,Mindy,Raje,7/3/1967 0:00,M,F,mindy18@adventure-works.com,40000,5,High School,Skilled Manual,1,1,6191 Story Lane,12/20/2003 0:00,0-1 Miles
26084,16084,Allison,Wright,11/17/1967 0:00,S,F,allison43@adventure-works.com,40000,0,Bachelors,Professional,0,1,4463 Temple Court,6/17/2004 0:00,0-1 Miles
26085,16085,Trevor,Gonzales,1/10/1970 0:00,M,M,trevor17@adventure-works.com,60000,1,Graduate Degree,Professional,1,0,3085 Curtis Drive,8/11/2003 0:00,2-5 Miles
26086,16086,Charles,Watson,5/11/1970 0:00,M,M,charles47@adventure-works.com,70000,4,Graduate Degree,Professional,1,0,4487 San Miguel Court,4/30/2004 0:00,2-5 Miles
26087,16087,Micah,Chen,6/13/1970 0:00,S,M,micah12@adventure-works.com,70000,4,Graduate Degree,Professional,1,0,1343 Granola Dr.,4/16/2004 0:00,2-5 Miles
26088,16088,Bryce,Sanders,7/10/1967 0:00,S,M,bryce3@adventure-works.com,40000,0,Bachelors,Professional,0,1,1870 Blue Ridge Dr.,11/22/2003 0:00,2-5 Miles
26089,16089,Lucas,Brooks,8/3/1967 0:00,M,M,lucas72@adventure-works.com,50000,2,Bachelors,Skilled Manual,1,1,1200 Rosemarie Pl,11/21/2003 0:00,0-1 Miles
26090,16090,Emma,White,7/4/1967 0:00,S,F,emma12@adventure-works.com,50000,2,Bachelors,Skilled Manual,1,1,5204 Marlesta Rd.,4/17/2004 0:00,2-5 Miles
26091,16091,Alyssa,Lewis,4/25/1967 0:00,S,F,alyssa21@adventure-works.com,50000,2,Bachelors,Skilled Manual,0,1,1490 Marina Hill Pkwy.,12/28/2003 0:00,0-1 Miles
26092,16092,Jessica,Bryant,1/2/1966 0:00,M,F,jessica42@adventure-works.com,60000,0,Graduate Degree,Professional,1,0,8037 Fruitwood St.,3/27/2004 0:00,2-5 Miles
26093,16093,Kaitlyn,Morris,3/2/1966 0:00,S,F,kaitlyn48@adventure-works.com,60000,0,Graduate Degree,Professional,1,0,4622 Andrea Lane,3/31/2004 0:00,2-5 Miles
26094,16094,Kayla,Brown,11/12/1966 0:00,S,F,kayla4@adventure-works.com,60000,0,Graduate Degree,Professional,1,0,3230 Buchanan Rd.,3/17/2004 0:00,2-5 Miles
26095,16095,Marcus,Garcia,2/11/1966 0:00,M,M,marcus17@adventure-works.com,70000,4,Graduate Degree,Professional,1,0,137 Mazatlan,4/9/2004 0:00,0-1 Miles
26096,16096,Kenneth,She,1/25/1969 0:00,M,M,kenneth1@adventure-works.com,60000,2,Graduate Degree,Professional,1,0,6595 Trailview Circle,9/2/2003 0:00,0-1 Miles
26097,16097,Jessica,Stewart,11/5/1969 0:00,S,F,jessica0@adventure-works.com,60000,2,Graduate Degree,Professional,1,0,8084 Sunnyvale Avenue,8/3/2003 0:00,2-5 Miles
26098,16098,Jasmine,Diaz,9/6/1969 0:00,M,F,jasmine61@adventure-works.com,70000,5,Graduate Degree,Professional,1,0,7427 Terra Catalina,7/27/2003 0:00,0-1 Miles
26099,16099,Julian,Jenkins,8/9/1969 0:00,M,M,julian8@adventure-works.com,70000,5,Graduate Degree,Professional,1,2,3513 Dorset Way,6/1/2004 0:00,0-1 Miles
26100,16100,Jose,Johnson,4/3/1969 0:00,S,M,jose57@adventure-works.com,70000,5,Graduate Degree,Professional,1,3,9077 Windsor Drive,4/8/2004 0:00,10+ Miles
26101,16101,Mary,Lopez,9/19/1969 0:00,M,F,mary34@adventure-works.com,80000,2,Graduate Degree,Professional,1,0,4641 Brown St.,4/16/2004 0:00,0-1 Miles
26102,16102,Marcus,Alexander,8/14/1965 0:00,S,M,marcus68@adventure-works.com,40000,0,Bachelors,Professional,0,1,212 Pheasant Circle,3/23/2004 0:00,0-1 Miles
26103,16103,Haley,Hill,10/11/1965 0:00,S,F,haley56@adventure-works.com,80000,3,Bachelors,Skilled Manual,1,1,5200 Woodchuck Pl.,8/31/2003 0:00,0-1 Miles
26104,16104,Jordan,Hernandez,11/4/1965 0:00,S,F,jordan47@adventure-works.com,80000,3,Bachelors,Skilled Manual,1,2,6798 Roosevelt Avenue,4/30/2004 0:00,2-5 Miles
26105,16105,Kristy,Diaz,2/4/1965 0:00,S,F,kristy3@adventure-works.com,80000,3,Bachelors,Skilled Manual,1,3,7503 Hill Drive,4/1/2004 0:00,10+ Miles
26106,16106,Ian,Barnes,3/21/1965 0:00,M,M,ian43@adventure-works.com,60000,0,Graduate Degree,Professional,1,1,5339 Longview Road,12/6/2003 0:00,2-5 Miles
26107,16107,Jordan,Edwards,4/20/1964 0:00,S,F,jordan30@adventure-works.com,50000,4,Bachelors,Skilled Manual,1,2,8982 Ricardo Drive,11/15/2003 0:00,2-5 Miles
26108,16108,Bryce,Howard,6/24/1964 0:00,S,M,bryce10@adventure-works.com,60000,4,Bachelors,Skilled Manual,0,2,6632 Johnson Road,4/21/2004 0:00,0-1 Miles
26109,16109,Adam,Turner,7/5/1964 0:00,S,M,adam35@adventure-works.com,60000,4,Bachelors,Skilled Manual,1,2,9800 American Beauty Dr.,4/27/2004 0:00,2-5 Miles
26110,16110,Brandon,Long,7/1/1964 0:00,M,M,brandon7@adventure-works.com,60000,4,Bachelors,Skilled Manual,1,2,5338 Moccasin Ct,4/26/2004 0:00,0-1 Miles
26111,16111,Allison,Green,8/9/1963 0:00,S,F,allison37@adventure-works.com,70000,4,Bachelors,Skilled Manual,1,2,1465 Dover Drive,4/7/2004 0:00,0-1 Miles
26112,16112,Frank,Munoz,3/5/1963 0:00,S,M,frank15@adventure-works.com,70000,4,Bachelors,Professional,1,2,6943 Patterson Blvd.,4/3/2004 0:00,2-5 Miles
26113,16113,Roger,Lal,2/13/1963 0:00,S,M,roger36@adventure-works.com,70000,4,Bachelors,Professional,0,2,3478 Glenwood Dr,4/14/2004 0:00,0-1 Miles
26114,16114,Gavin,Ross,3/14/1963 0:00,M,M,gavin3@adventure-works.com,70000,4,Bachelors,Professional,1,2,142 Mt. Trinity Court,4/19/2004 0:00,2-5 Miles
26115,16115,Jennifer,Diaz,6/13/1968 0:00,S,F,jennifer95@adventure-works.com,70000,0,Bachelors,Professional,0,1,2099 San Jose,9/29/2003 0:00,0-1 Miles
26116,16116,Begoña,Hurtado,6/6/1968 0:00,S,M,begoña0@adventure-works.com,70000,0,Bachelors,Professional,1,1,3945 Cedar St.,4/27/2004 0:00,2-5 Miles
26117,16117,Brad,Lal,11/2/1962 0:00,M,M,brad8@adventure-works.com,40000,4,High School,Skilled Manual,1,2,4255 Willow Pass Dr,5/24/2004 0:00,0-1 Miles
26118,16118,James,Wright,9/3/1962 0:00,M,M,james70@adventure-works.com,70000,1,Bachelors,Professional,0,1,8478 Eastgate Ave.,4/23/2004 0:00,0-1 Miles
26119,16119,Hailey,Watson,9/12/1961 0:00,M,F,hailey18@adventure-works.com,40000,4,High School,Skilled Manual,1,2,9658 Guadalupe Dr.,8/12/2003 0:00,2-5 Miles
26120,16120,Bryce,Ramirez,4/14/1961 0:00,M,M,bryce6@adventure-works.com,40000,4,High School,Skilled Manual,1,3,387 Glenside Court,5/2/2004 0:00,10+ Miles
26121,16121,Kaitlyn,Ross,5/4/1961 0:00,M,F,kaitlyn71@adventure-works.com,40000,4,High School,Skilled Manual,0,2,8391 Olivera,5/26/2004 0:00,0-1 Miles
26122,16122,Jason,Phillips,12/16/1961 0:00,M,M,jason35@adventure-works.com,40000,4,High School,Skilled Manual,1,2,2369 Whitehaven Dr.,4/8/2004 0:00,0-1 Miles
26123,16123,Natalie,Patterson,7/8/1961 0:00,M,F,natalie33@adventure-works.com,40000,4,High School,Skilled Manual,1,2,2777 Spring Hill Drive,5/8/2004 0:00,2-5 Miles
26124,16124,Eduardo,Murphy,11/3/1961 0:00,M,M,eduardo82@adventure-works.com,40000,4,High School,Skilled Manual,1,2,3032 Smoking Tree Court,5/21/2004 0:00,0-1 Miles
26125,16125,Victoria,Watson,3/6/1961 0:00,M,F,victoria45@adventure-works.com,60000,1,Partial College,Skilled Manual,1,1,6780 Ware Ct.,6/5/2004 0:00,2-5 Miles
26126,16126,Faith,Kelly,7/17/1961 0:00,M,F,faith24@adventure-works.com,60000,1,Partial College,Skilled Manual,1,1,879 Panoramic Ave,4/1/2004 0:00,2-5 Miles
26127,16127,Amanda,Edwards,3/17/1961 0:00,M,F,amanda45@adventure-works.com,60000,1,Partial College,Skilled Manual,1,1,8041 Erie Dr.,4/16/2004 0:00,0-1 Miles
26128,16128,Destiny,Ward,6/24/1961 0:00,M,F,destiny38@adventure-works.com,60000,1,Partial College,Skilled Manual,1,1,3935 Hawkins Street,6/15/2004 0:00,2-5 Miles
26129,16129,Jordyn,Russell,10/11/1960 0:00,S,F,jordyn18@adventure-works.com,40000,4,High School,Skilled Manual,1,2,7682 Palm Avenue,5/15/2004 0:00,2-5 Miles
26130,16130,Mike,Seamans,12/24/1960 0:00,S,F,mike5@adventure-works.com,40000,0,Bachelors,Professional,0,1,4678 Cardinal Dr.,3/14/2004 0:00,2-5 Miles
26131,16131,Albert,Romero,5/14/1960 0:00,S,M,albert11@adventure-works.com,40000,0,Bachelors,Professional,0,1,45 Linton Terr.,5/8/2004 0:00,2-5 Miles
26132,16132,Sierra,Nelson,12/3/1960 0:00,M,F,sierra9@adventure-works.com,60000,1,Partial College,Skilled Manual,1,1,"12, avenue Foch",7/22/2003 0:00,0-1 Miles
26133,16133,Dylan,Simmons,8/13/1967 0:00,S,M,dylan14@adventure-works.com,50000,0,Partial College,Skilled Manual,0,1,3831 Frigate Ct,8/11/2003 0:00,0-1 Miles
26134,16134,Roy,Hernandez,6/6/1967 0:00,S,M,roy24@adventure-works.com,50000,0,Partial College,Skilled Manual,0,1,9363 Vista Bonita,10/28/2003 0:00,2-5 Miles
26135,16135,Chelsea,Raman,7/1/1967 0:00,S,F,chelsea13@adventure-works.com,50000,0,Partial College,Skilled Manual,0,1,9 Serrana Ct.,5/7/2004 0:00,2-5 Miles
26136,16136,George,Srini,6/4/1967 0:00,S,M,george14@adventure-works.com,50000,0,Partial College,Skilled Manual,0,1,6214 Piedra Dr.,5/30/2004 0:00,2-5 Miles
26137,16137,Timothy,King,3/15/1967 0:00,S,M,timothy45@adventure-works.com,50000,0,Partial College,Skilled Manual,1,1,3774 Napa Court,5/12/2004 0:00,2-5 Miles
26138,16138,David,Butler,2/9/1967 0:00,S,M,david47@adventure-works.com,60000,0,Graduate Degree,Professional,0,1,620 Trasher Road,5/8/2004 0:00,2-5 Miles
26139,16139,Jacqueline,Alexander,8/25/1960 0:00,M,F,jacqueline19@adventure-works.com,60000,1,Partial College,Skilled Manual,1,1,3181 Hacienda,5/12/2004 0:00,0-1 Miles
26140,16140,Seth,Harris,4/4/1960 0:00,M,M,seth14@adventure-works.com,60000,1,Partial College,Skilled Manual,1,1,1487 Santa Fe,9/26/2003 0:00,0-1 Miles
26141,16141,Shelby,Ramirez,11/1/1960 0:00,M,F,shelby7@adventure-works.com,60000,1,Partial College,Skilled Manual,1,1,2236 Buena Vista Ave,5/2/2004 0:00,2-5 Miles
26142,16142,Sophia,King,1/11/1959 0:00,S,F,sophia17@adventure-works.com,60000,4,Bachelors,Professional,1,0,2837 Thissen Court,5/9/2004 0:00,2-5 Miles
26143,16143,Sara,Evans,3/19/1959 0:00,M,F,sara25@adventure-works.com,60000,4,Bachelors,Professional,1,0,7747 Bell Drive,10/17/2003 0:00,2-5 Miles
26144,16144,Patrick,Kelly,12/4/1959 0:00,M,M,patrick8@adventure-works.com,70000,1,Graduate Degree,Professional,1,1,6540 Park Glen Ct.,4/17/2004 0:00,0-1 Miles
26145,16145,Sydney,Anderson,10/25/1959 0:00,S,F,sydney73@adventure-works.com,70000,5,Graduate Degree,Professional,1,3,38 First Ave.,4/6/2004 0:00,10+ Miles
26146,16146,Jacquelyn,Saunders,2/21/1959 0:00,M,F,jacquelyn21@adventure-works.com,80000,1,Graduate Degree,Professional,1,0,1694 All Dr.,4/19/2004 0:00,0-1 Miles
